report_date,bank_name,bank_category,record_type,metric,value,unit,data_status
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,cc_pos_txn_val,108493374.81253031,rs_thousands,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,cc_pos_txn_vol,47265797.0,transactions,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,credit_cards,15737142.0,count,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_atm_withdrawal_val,104274800.192,rs_thousands,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_atm_withdrawal_vol,14831845.0,transactions,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_ecom_txn_val,10422676.471119994,rs_thousands,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_ecom_txn_vol,1601609.0,transactions,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_other_txn_val,270221.383,rs_thousands,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_other_txn_vol,10196.0,transactions,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_pos_txn_val,15162448.421309995,rs_thousands,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_pos_txn_vol,3429744.0,transactions,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,debit_cards,43087528.0,count,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,micro_atms,0.0,count,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,pos_terminals,2548891.0,count,provisional
2026-01-31,AXIS BANK LTD,Private Sector Banks,bank,upi_qr,120138987.0,count,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,atm_offsite,5.0,count,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,atm_onsite,429.0,count,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,bharat_qr,44162.0,count,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,cc_atm_withdrawal_val,1795.3,rs_thousands,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,cc_atm_withdrawal_vol,354.0,transactions,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,cc_ecom_txn_val,14119.92316,rs_thousands,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,cc_ecom_txn_vol,2539.0,transactions,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,cc_other_txn_val,2027.1507,rs_thousands,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,cc_other_txn_vol,362.0,transactions,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,cc_pos_txn_val,53284.29041999997,rs_thousands,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,cc_pos_txn_vol,45607.0,transactions,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,credit_cards,11056.0,count,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_atm_withdrawal_val,11389704.818,rs_thousands,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_atm_withdrawal_vol,1914739.0,transactions,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_ecom_txn_val,239850.0002300001,rs_thousands,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_ecom_txn_vol,51845.0,transactions,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_pos_txn_val,656909.24489,rs_thousands,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_pos_txn_vol,168905.0,transactions,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_pos_withdrawal_val,3.5,rs_thousands,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,dc_pos_withdrawal_vol,7.0,transactions,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,debit_cards,6639897.0,count,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,micro_atms,0.0,count,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,pos_terminals,72502.0,count,provisional
2026-01-31,BANDHAN BANK LTD,Private Sector Banks,bank,upi_qr,0.0,count,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,atm_offsite,0.0,count,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,atm_onsite,0.0,count,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,bharat_qr,0.0,count,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,credit_cards,0.0,count,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_atm_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_ecom_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_ecom_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_pos_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_pos_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,debit_cards,0.0,count,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,micro_atms,0.0,count,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,pos_terminals,0.0,count,provisional
2026-01-31,BANK OF AMERICA,Foreign Banks,bank,upi_qr,0.0,count,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,atm_offsite,0.0,count,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,atm_onsite,0.0,count,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,bharat_qr,0.0,count,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,credit_cards,0.0,count,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_atm_withdrawal_val,6595.0,rs_thousands,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_atm_withdrawal_vol,1302.0,transactions,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_ecom_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_ecom_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_pos_txn_val,27443.576,rs_thousands,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_pos_txn_vol,715.0,transactions,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,debit_cards,1144.0,count,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,micro_atms,0.0,count,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,pos_terminals,0.0,count,provisional
2026-01-31,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,upi_qr,0.0,count,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,atm_offsite,2500.0,count,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,atm_onsite,9076.0,count,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,bharat_qr,27111.0,count,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,cc_atm_withdrawal_val,63254.9,rs_thousands,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,cc_atm_withdrawal_vol,11745.0,transactions,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,cc_ecom_txn_val,17739447.51791,rs_thousands,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,cc_ecom_txn_vol,3888640.0,transactions,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,cc_pos_txn_val,17591115.65473,rs_thousands,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,cc_pos_txn_vol,9378277.0,transactions,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,credit_cards,3094647.0,count,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_atm_withdrawal_val,115085977.023,rs_thousands,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_atm_withdrawal_vol,21796745.0,transactions,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_ecom_txn_val,2237329.2873100014,rs_thousands,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_ecom_txn_vol,352833.0,transactions,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_other_txn_val,32.782,rs_thousands,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_other_txn_vol,15.0,transactions,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_pos_txn_val,7503349.906100001,rs_thousands,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_pos_txn_vol,2854279.0,transactions,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,debit_cards,87832114.0,count,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,micro_atms,41670.0,count,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,pos_terminals,56108.0,count,provisional
2026-01-31,BANK OF BARODA,Public Sector Banks,bank,upi_qr,3188167.0,count,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,atm_offsite,2483.0,count,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,atm_onsite,5212.0,count,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,bharat_qr,0.0,count,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,cc_atm_withdrawal_val,39936.215509999995,rs_thousands,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,cc_atm_withdrawal_vol,6853.0,transactions,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,cc_ecom_txn_val,711974.51978,rs_thousands,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,cc_ecom_txn_vol,359919.0,transactions,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,cc_pos_txn_val,547799.55826,rs_thousands,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,cc_pos_txn_vol,112703.0,transactions,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,credit_cards,104600.0,count,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_atm_withdrawal_val,62064394.31,rs_thousands,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_atm_withdrawal_vol,13926238.0,transactions,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_ecom_txn_val,863198.017,rs_thousands,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_ecom_txn_vol,279795.0,transactions,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_pos_txn_val,4391204.257,rs_thousands,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_pos_txn_vol,1805814.0,transactions,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_pos_withdrawal_val,1.2,rs_thousands,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,dc_pos_withdrawal_vol,1.0,transactions,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,debit_cards,37855990.0,count,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,micro_atms,25239.0,count,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,pos_terminals,19166.0,count,provisional
2026-01-31,BANK OF INDIA,Public Sector Banks,bank,upi_qr,1425985.0,count,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,atm_offsite,251.0,count,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,atm_onsite,2386.0,count,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,bharat_qr,355014.0,count,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,credit_cards,0.0,count,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_atm_withdrawal_val,30656068.55726,rs_thousands,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_atm_withdrawal_vol,5840090.0,transactions,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_ecom_txn_val,414585.25181,rs_thousands,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_ecom_txn_vol,115265.0,transactions,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_other_txn_val,63370.62165,rs_thousands,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_other_txn_vol,6204.0,transactions,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_txn_val,2197375.1969,rs_thousands,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_txn_vol,892547.0,transactions,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,debit_cards,13511900.0,count,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,micro_atms,6924.0,count,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,pos_terminals,360.0,count,provisional
2026-01-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,upi_qr,961801.0,count,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,atm_offsite,0.0,count,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,atm_onsite,0.0,count,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,bharat_qr,1.0,count,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,credit_cards,0.0,count,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_atm_withdrawal_val,4893.3,rs_thousands,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_atm_withdrawal_vol,528.0,transactions,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_ecom_txn_val,0.0,rs_thousands,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_ecom_txn_vol,0.0,transactions,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_txn_val,342.93842,rs_thousands,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_txn_vol,54.0,transactions,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,debit_cards,510.0,count,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,micro_atms,0.0,count,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,pos_terminals,0.0,count,provisional
2026-01-31,BARCLAYS BANK PLC,Foreign Banks,bank,upi_qr,0.0,count,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,atm_offsite,3299.0,count,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,atm_onsite,7405.0,count,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,bharat_qr,0.0,count,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,cc_atm_withdrawal_val,483120.4,rs_thousands,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,cc_atm_withdrawal_vol,82000.0,transactions,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,cc_ecom_txn_val,3111372.76258,rs_thousands,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,cc_ecom_txn_vol,548812.0,transactions,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,cc_pos_txn_val,4708806.16149,rs_thousands,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,cc_pos_txn_vol,1107144.0,transactions,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,credit_cards,1088841.0,count,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_atm_withdrawal_val,143948940.298,rs_thousands,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_atm_withdrawal_vol,27775423.0,transactions,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_ecom_txn_val,3947944.88511,rs_thousands,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_ecom_txn_vol,808669.0,transactions,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_other_txn_val,97508.14,rs_thousands,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_other_txn_vol,4891.0,transactions,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_pos_txn_val,16333042.95794,rs_thousands,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_pos_txn_vol,4926842.0,transactions,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_pos_withdrawal_val,0.001,rs_thousands,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,dc_pos_withdrawal_vol,1.0,transactions,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,debit_cards,60664416.0,count,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,micro_atms,12321.0,count,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,pos_terminals,92340.0,count,provisional
2026-01-31,CANARA BANK,Public Sector Banks,bank,upi_qr,3930246.0,count,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,atm_offsite,2.0,count,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,atm_onsite,205.0,count,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,bharat_qr,0.0,count,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,credit_cards,0.0,count,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_atm_withdrawal_val,650872.58,rs_thousands,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_atm_withdrawal_vol,104538.0,transactions,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_ecom_txn_val,13145.12467,rs_thousands,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_ecom_txn_vol,1881.0,transactions,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_txn_val,74794.52734,rs_thousands,provisional
2026-01-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_txn_vol,21111.0,transactions,provisional
