report_date,statement,code,sector,level,is_priority_sector_memo,parent_code,parent_statement,date,outstanding_cr,source_date
2026-02-27,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2024-01-31,4233.159821,2024-01-26
2026-03-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2024-02-29,4275.035306,2024-02-23
2026-04-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2024-03-31,4279.559436,2024-03-22
2026-05-29,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2024-04-30,4265.325107,2024-04-19
2026-06-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2024-05-31,4258.579043,
2026-01-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2024-12-31,4340.162807,2024-12-27
2026-02-27,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2025-01-31,4327.66976,2025-01-24
2026-03-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2025-02-28,4330.110652,2025-02-21
2026-06-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2025-03-31,4288.234703,2025-03-21
2026-05-29,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2025-04-30,4333.453282,2025-04-18
2026-06-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2025-05-31,4323.901722,2025-05-30
2026-01-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2025-12-31,4967.240363,
2026-02-27,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2026-01-31,4898.992147,
2026-03-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2026-02-28,4979.634301,
2026-06-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2026-03-31,4994.105944,
2026-05-29,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2026-04-30,5196.120721,
2026-06-30,Statement 2,2.4.2,Jute Textiles,3,False,2.4,Statement 2,2026-05-31,5196.416897,
2026-01-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2023-12-31,45326.936415,2023-12-29
2026-02-27,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2024-01-31,45844.931437,2024-01-26
2026-03-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2024-02-29,46052.51039,2024-02-23
2026-04-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2024-03-31,45074.468407,2024-03-22
2026-05-29,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2024-04-30,44280.656628,2024-04-19
2026-06-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2024-05-31,45134.251416,
2026-01-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2024-12-31,48666.982085,2024-12-27
2026-02-27,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2025-01-31,49425.110021,2025-01-24
2026-03-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2025-02-28,49157.683906,2025-02-21
2026-06-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2025-03-31,49186.259419,2025-03-21
2026-05-29,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2025-04-30,49563.386784,2025-04-18
2026-06-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2025-05-31,48217.297058,2025-05-30
2026-01-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2025-12-31,51060.19518,
2026-02-27,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2026-01-31,51493.404113,
2026-03-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2026-02-28,51246.016488,
2026-06-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2026-03-31,52031.983847,
2026-05-29,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2026-04-30,50898.290894,
2026-06-30,Statement 2,2.4.3,Man-Made Textiles,3,False,2.4,Statement 2,2026-05-31,52111.758717,
2026-01-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2023-12-31,104430.255313,2023-12-29
2026-02-27,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2024-01-31,105749.906561,2024-01-26
2026-03-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2024-02-29,106127.982095,2024-02-23
2026-04-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2024-03-31,107180.868652,2024-03-22
2026-05-29,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2024-04-30,107573.640427,2024-04-19
2026-06-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2024-05-31,108014.915627,
2026-01-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2024-12-31,112631.049056,2024-12-27
2026-02-27,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2025-01-31,112390.324641,2025-01-24
2026-03-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2025-02-28,113885.751252,2025-02-21
2026-06-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2025-03-31,116297.995308,2025-03-21
2026-05-29,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2025-04-30,117520.279027,2025-04-18
2026-06-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2025-05-31,116487.540514,2025-05-30
2026-01-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2025-12-31,130291.312256,
2026-02-27,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2026-01-31,130190.124063,
2026-03-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2026-02-28,131214.079001,
2026-06-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2026-03-31,134573.88891,
2026-05-29,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2026-04-30,133183.170454,
2026-06-30,Statement 2,2.4.4,Other Textiles,3,False,2.4,Statement 2,2026-05-31,136435.992256,
2026-01-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2023-12-31,12130.812768,2023-12-29
2026-02-27,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2024-01-31,12134.488974,2024-01-26
2026-03-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2024-02-29,12327.443655,2024-02-23
2026-04-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2024-03-31,12587.81048,2024-03-22
2026-05-29,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2024-04-30,12488.611674,2024-04-19
2026-06-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2024-05-31,12454.388573,
2026-01-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2024-12-31,12804.165584,2024-12-27
2026-02-27,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2025-01-31,12711.547336,2025-01-24
2026-03-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2025-02-28,12981.926525,2025-02-21
2026-06-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2025-03-31,12979.843088,2025-03-21
2026-05-29,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2025-04-30,13156.767397,2025-04-18
2026-06-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2025-05-31,13163.731722,2025-05-30
2026-01-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2025-12-31,13717.481536,
2026-02-27,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2026-01-31,13791.905534,
2026-03-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2026-02-28,13834.829997,
2026-06-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2026-03-31,14147.201015,
2026-05-29,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2026-04-30,14003.201148,
2026-06-30,Statement 2,2.5,Leather and Leather Products,2,False,2,Statement 1,2026-05-31,14328.331321,
2026-01-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2023-12-31,23384.089826,2023-12-29
2026-02-27,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2024-01-31,23748.11129,2024-01-26
2026-03-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2024-02-29,23668.4667,2024-02-23
2026-04-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2024-03-31,23838.814976,2024-03-22
2026-05-29,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2024-04-30,23840.038902,2024-04-19
2026-06-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2024-05-31,24279.343212,
2026-01-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2024-12-31,26601.205325,2024-12-27
2026-02-27,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2025-01-31,26894.668503,2025-01-24
2026-03-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2025-02-28,27293.130911,2025-02-21
2026-06-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2025-03-31,27825.967375,2025-03-21
2026-05-29,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2025-04-30,27842.29368,2025-04-18
2026-06-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2025-05-31,28242.936424,2025-05-30
2026-01-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2025-12-31,30312.460447,
2026-02-27,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2026-01-31,30571.268696,
2026-03-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2026-02-28,30675.626429,
2026-06-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2026-03-31,31055.061203,
2026-05-29,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2026-04-30,31181.525224,
2026-06-30,Statement 2,2.6,Wood and Wood Products,2,False,2,Statement 1,2026-05-31,31564.176069,
2026-01-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2023-12-31,45499.315347,2023-12-29
2026-02-27,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2024-01-31,45875.097263,2024-01-26
2026-03-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2024-02-29,46404.862226,2024-02-23
2026-04-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2024-03-31,46426.057126,2024-03-22
2026-05-29,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2024-04-30,46269.564554,2024-04-19
2026-06-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2024-05-31,46964.332132,
2026-01-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2024-12-31,51507.728766,2024-12-27
2026-02-27,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2025-01-31,51884.567705,2025-01-24
2026-03-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2025-02-28,51944.345339,2025-02-21
2026-06-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2025-03-31,52847.593915,2025-03-21
2026-05-29,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2025-04-30,52465.024104,2025-04-18
2026-06-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2025-05-31,52523.297704,2025-05-30
2026-01-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2025-12-31,57587.063252,
2026-02-27,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2026-01-31,58103.903057,
2026-03-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2026-02-28,57993.113096,
2026-06-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2026-03-31,58963.985152,
2026-05-29,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2026-04-30,59468.302013,
2026-06-30,Statement 2,2.7,Paper and Paper Products,2,False,2,Statement 1,2026-05-31,60639.605997,
2026-01-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2023-12-31,131320.147964,2023-12-29
2026-02-27,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2024-01-31,129735.253465,2024-01-26
2026-03-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2024-02-29,135817.575286,2024-02-23
2026-04-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2024-03-31,132356.302438,2024-03-22
2026-05-29,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2024-04-30,133966.744902,2024-04-19
2026-06-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2024-05-31,139873.556891,
2026-01-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2024-12-31,139840.446812,2024-12-27
2026-02-27,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2025-01-31,154401.668072,2025-01-24
2026-03-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2025-02-28,154425.025174,2025-02-21
2026-06-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2025-03-31,154178.5291,2025-03-21
2026-05-29,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2025-04-30,135500.499051,2025-04-18
2026-06-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2025-05-31,137814.273929,2025-05-30
2026-01-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2025-12-31,194376.266551,
2026-02-27,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2026-01-31,176716.243694,
2026-03-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2026-02-28,185430.724052,
2026-06-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2026-03-31,204180.229698,
2026-05-29,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2026-04-30,186679.908018,
2026-06-30,Statement 2,2.8,"Petroleum, Coal Products and Nuclear Fuels",2,False,2,Statement 1,2026-05-31,194143.38907,
2026-01-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2023-12-31,246362.78687,2023-12-29
2026-02-27,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2024-01-31,242309.535025,2024-01-26
2026-03-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2024-02-29,246408.305752,2024-02-23
2026-04-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2024-03-31,249347.615963,2024-03-22
2026-05-29,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2024-04-30,251948.590356,2024-04-19
2026-06-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2024-05-31,256290.596579,
2026-01-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2024-12-31,263645.364354,2024-12-27
2026-02-27,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2025-01-31,265384.23715,2025-01-24
2026-03-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2025-02-28,263172.621913,2025-02-21
2026-06-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2025-03-31,267814.870041,2025-03-21
2026-05-29,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2025-04-30,267190.483178,2025-04-18
2026-06-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2025-05-31,268415.210296,2025-05-30
2026-01-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2025-12-31,302681.532541,
2026-02-27,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2026-01-31,305421.198099,
2026-03-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2026-02-28,313413.219347,
2026-06-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2026-03-31,307905.567082,
2026-05-29,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2026-04-30,310276.963056,
2026-06-30,Statement 2,2.9,Chemicals and Chemical Products,2,False,2,Statement 1,2026-05-31,320393.721261,
2026-01-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2023-12-31,36025.631492,2023-12-29
2026-02-27,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2024-01-31,33976.594011,2024-01-26
2026-03-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2024-02-29,36365.781713,2024-02-23
2026-04-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2024-03-31,37569.368771,2024-03-22
2026-05-29,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2024-04-30,36872.644494,2024-04-19
2026-06-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2024-05-31,39051.248463,
2026-01-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2024-12-31,31828.66992,2024-12-27
2026-02-27,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2025-01-31,31243.797284,2025-01-24
2026-03-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2025-02-28,30528.856909,2025-02-21
2026-06-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2025-03-31,32011.209754,2025-03-21
2026-05-29,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2025-04-30,31849.527737,2025-04-18
2026-06-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2025-05-31,32606.645683,2025-05-30
2026-01-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2025-12-31,34473.150021,
2026-02-27,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2026-01-31,34975.963458,
2026-03-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2026-02-28,39432.163151,
2026-06-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2026-03-31,30585.683931,
2026-05-29,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2026-04-30,31761.159953,
2026-06-30,Statement 2,2.9.1,Fertiliser,3,False,2.9,Statement 2,2026-05-31,35029.058676,
2026-01-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2023-12-31,80079.193899,2023-12-29
2026-02-27,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2024-01-31,79458.967435,2024-01-26
2026-03-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2024-02-29,80563.666188,2024-02-23
2026-04-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2024-03-31,80832.235579,2024-03-22
2026-05-29,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2024-04-30,81731.935041,2024-04-19
2026-06-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2024-05-31,83035.854245,
2026-01-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2024-12-31,87820.82797,2024-12-27
2026-02-27,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2025-01-31,87795.367346,2025-01-24
2026-03-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2025-02-28,88726.528168,2025-02-21
2026-06-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2025-03-31,88524.293888,2025-03-21
2026-05-29,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2025-04-30,86140.874676,2025-04-18
2026-06-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2025-05-31,85596.513216,2025-05-30
2026-01-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2025-12-31,95547.900813,
2026-02-27,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2026-01-31,96762.018003,
2026-03-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2026-02-28,98752.881628,
2026-06-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2026-03-31,104391.409087,
2026-05-29,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2026-04-30,103889.241842,
2026-06-30,Statement 2,2.9.2,Drugs and Pharmaceuticals,3,False,2.9,Statement 2,2026-05-31,104969.625137,
2026-01-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2023-12-31,25270.270614,2023-12-29
2026-02-27,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2024-01-31,25156.35059,2024-01-26
2026-03-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2024-02-29,25432.785133,2024-02-23
2026-04-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2024-03-31,25318.154272,2024-03-22
2026-05-29,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2024-04-30,28033.711851,2024-04-19
2026-06-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2024-05-31,27276.7569,
2026-01-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2024-12-31,27836.103257,2024-12-27
2026-02-27,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2025-01-31,29702.083891,2025-01-24
2026-03-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2025-02-28,27615.395707,2025-02-21
2026-06-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2025-03-31,28797.461456,2025-03-21
2026-05-29,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2025-04-30,31760.5738,2025-04-18
2026-06-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2025-05-31,33797.031189,2025-05-30
2026-01-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2025-12-31,36059.47481,
2026-02-27,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2026-01-31,38230.663498,
2026-03-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2026-02-28,37301.156445,
2026-06-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2026-03-31,36807.94201,
2026-05-29,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2026-04-30,37907.842689,
2026-06-30,Statement 2,2.9.3,Petro Chemicals,3,False,2.9,Statement 2,2026-05-31,38596.493329,
2026-01-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2023-12-31,104987.690866,2023-12-29
2026-02-27,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2024-01-31,103717.622989,2024-01-26
2026-03-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2024-02-29,104046.072719,2024-02-23
2026-04-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2024-03-31,105627.857342,2024-03-22
2026-05-29,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2024-04-30,105310.298969,2024-04-19
2026-06-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2024-05-31,106926.736971,
2026-01-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2024-12-31,116159.763206,2024-12-27
2026-02-27,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2025-01-31,116642.988627,2025-01-24
2026-03-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2025-02-28,116301.84113,2025-02-21
2026-06-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2025-03-31,118481.904944,2025-03-21
2026-05-29,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2025-04-30,117439.506964,2025-04-18
2026-06-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2025-05-31,116415.020208,2025-05-30
2026-01-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2025-12-31,136601.006897,
2026-02-27,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2026-01-31,135452.553139,
2026-03-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2026-02-28,137927.018123,
2026-06-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2026-03-31,136120.532054,
2026-05-29,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2026-04-30,136718.718573,
2026-06-30,Statement 2,2.9.4,Others,3,False,2.9,Statement 2,2026-05-31,141798.544118,
2026-01-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2023-12-31,3622549.688427,2023-12-29
2026-02-27,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2024-01-31,3614409.354535,2024-01-26
2026-03-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2024-02-29,3645197.229191,2024-02-23
2026-04-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2024-03-31,3682392.531552,2024-03-22
2026-05-29,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2024-04-30,3686690.04219,2024-04-19
2026-06-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2024-05-31,3736970.239091,
2026-01-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2024-12-31,3893504.019162,2024-12-27
2026-02-27,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2025-01-31,3913968.873477,2025-01-24
2026-03-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2025-02-28,3916782.663051,2025-02-21
2026-06-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2025-03-31,3985659.551324,2025-03-21
2026-05-29,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2025-04-30,3943926.906275,2025-04-18
2026-06-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2025-05-31,3933611.948356,2025-05-30
2026-01-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2025-12-31,4413256.957607,
2026-02-27,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2026-01-31,4388307.777559,
2026-03-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2026-02-28,4447191.99846,
2026-06-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2026-03-31,4584304.347049,
2026-05-29,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2026-04-30,4537732.351008,
2026-06-30,Statement 2,,Industries (2.1 to 2.19),-1,False,,,2026-05-31,4623903.562952,
